age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
53,divorced,secondary,no,26,yes,no,cellular,56,1,359,1,failure,no
36,married,secondary,no,191,no,no,cellular,69,1,-1,0,unknown,no
58,divorced,secondary,no,-123,no,no,cellular,131,2,-1,0,unknown,no
26,single,secondary,no,-147,no,no,unknown,95,2,-1,0,unknown,no
34,single,secondary,no,179,no,no,cellular,294,3,-1,0,unknown,no
55,married,primary,no,1086,yes,no,cellular,146,1,272,2,failure,no
55,married,secondary,no,471,yes,no,unknown,58,2,-1,0,unknown,no
34,married,tertiary,no,105,yes,no,unknown,249,2,-1,0,unknown,no
41,divorced,secondary,no,1588,yes,yes,unknown,10,8,-1,0,unknown,no
38,divorced,secondary,no,70,no,no,cellular,255,3,148,1,success,yes
28,single,secondary,no,2700,no,no,cellular,337,4,-1,0,unknown,no
41,married,secondary,no,1602,yes,no,cellular,142,1,-1,0,unknown,no
30,married,tertiary,no,0,yes,no,cellular,209,2,-1,0,unknown,no
39,married,unknown,no,839,no,no,unknown,825,2,-1,0,unknown,no
41,married,secondary,no,21515,yes,no,unknown,87,1,-1,0,unknown,no
36,married,secondary,no,5902,yes,no,unknown,219,4,-1,0,unknown,no
37,married,tertiary,no,547,yes,yes,unknown,143,1,-1,0,unknown,no
59,married,tertiary,no,3800,no,yes,cellular,70,1,-1,0,unknown,no
26,single,secondary,no,261,yes,no,unknown,371,2,-1,0,unknown,no
43,married,secondary,no,0,yes,yes,cellular,539,8,204,5,failure,no
42,married,secondary,yes,-34,no,no,cellular,176,1,-1,0,unknown,no
46,married,unknown,no,9328,yes,no,cellular,725,3,-1,0,unknown,yes
31,married,secondary,no,5,yes,yes,cellular,101,7,-1,0,unknown,no
43,married,secondary,no,3529,no,no,cellular,169,2,-1,0,unknown,no
48,single,tertiary,no,2330,yes,no,unknown,15,1,-1,0,unknown,no
41,married,secondary,no,1334,yes,no,cellular,234,5,-1,0,unknown,no
32,married,tertiary,no,3601,no,no,cellular,171,15,-1,0,unknown,no
45,married,tertiary,no,265,no,no,cellular,14,3,-1,0,unknown,no
52,single,unknown,no,2227,no,no,cellular,242,2,-1,0,unknown,yes
37,married,secondary,no,487,no,yes,cellular,155,15,-1,0,unknown,no
38,divorced,secondary,no,0,yes,no,cellular,580,1,173,1,failure,no
36,single,secondary,no,174,yes,no,unknown,223,2,-1,0,unknown,no
58,married,secondary,no,14412,no,no,cellular,297,1,-1,0,unknown,no
37,married,tertiary,no,3288,no,no,cellular,124,2,-1,0,unknown,no
30,single,secondary,no,57,no,no,cellular,465,2,-1,0,unknown,no
47,married,secondary,no,2246,yes,no,cellular,330,1,-1,0,unknown,no
40,married,secondary,no,4441,yes,no,cellular,153,2,183,2,failure,no
42,divorced,tertiary,no,0,no,no,unknown,131,2,-1,0,unknown,no
71,married,tertiary,no,353,no,no,cellular,208,1,93,2,failure,no
54,married,secondary,no,448,yes,yes,cellular,98,1,-1,0,unknown,no
53,married,primary,no,27,yes,no,telephone,230,3,-1,0,unknown,yes
33,divorced,secondary,no,474,no,no,cellular,400,2,-1,0,unknown,no
30,single,tertiary,no,1185,yes,no,cellular,284,1,339,1,failure,no
39,divorced,secondary,no,282,yes,no,cellular,243,1,-1,0,unknown,no
32,married,secondary,no,2,yes,no,cellular,16,9,309,1,failure,no
34,single,secondary,no,60,no,no,cellular,274,2,-1,0,unknown,no
39,single,tertiary,no,3972,no,no,cellular,122,3,-1,0,unknown,no
75,married,secondary,no,26452,no,no,telephone,219,2,-1,0,unknown,no
33,divorced,secondary,no,818,yes,yes,cellular,301,3,-1,0,unknown,no
40,married,secondary,no,9374,yes,no,cellular,7,8,185,1,failure,no
37,married,unknown,no,47,no,no,unknown,374,3,-1,0,unknown,no
69,married,primary,no,279,no,no,telephone,26,1,-1,0,unknown,no
52,married,primary,no,20,yes,no,telephone,172,1,-1,0,unknown,no
31,divorced,secondary,no,360,no,no,cellular,332,1,297,2,other,no
28,single,secondary,no,1532,no,no,cellular,253,1,107,5,failure,no
29,single,tertiary,no,1673,no,no,cellular,200,2,159,3,other,no
46,married,secondary,no,2420,no,no,cellular,405,2,-1,0,unknown,no
28,married,secondary,no,100,yes,yes,unknown,132,2,-1,0,unknown,no
41,married,secondary,no,0,no,no,unknown,89,1,-1,0,unknown,no
42,divorced,secondary,no,1533,no,yes,cellular,86,1,-1,0,unknown,no
34,single,secondary,no,296,no,no,cellular,147,4,-1,0,unknown,no
28,married,secondary,no,2788,yes,no,unknown,369,2,-1,0,unknown,yes
43,single,secondary,no,109,yes,no,unknown,64,3,-1,0,unknown,no
32,married,secondary,no,485,no,no,cellular,98,14,-1,0,unknown,no
33,single,tertiary,no,125,no,no,telephone,66,2,-1,0,unknown,no
70,married,secondary,no,616,no,no,cellular,149,2,182,1,failure,no
36,married,secondary,no,3064,yes,no,telephone,240,3,107,4,failure,no
53,married,secondary,no,206,no,no,cellular,87,6,-1,0,unknown,no
30,single,secondary,no,6900,no,no,cellular,816,1,-1,0,unknown,no
45,divorced,secondary,no,-179,no,no,unknown,155,2,-1,0,unknown,no
31,single,secondary,no,481,yes,no,cellular,106,2,183,2,failure,no
28,married,secondary,no,12,yes,no,cellular,73,3,256,3,other,no
45,married,primary,no,0,no,no,unknown,574,5,-1,0,unknown,no
51,married,tertiary,no,176,yes,yes,unknown,8,1,687,2,failure,no
53,married,primary,no,4086,no,no,unknown,14,3,-1,0,unknown,no
40,married,secondary,no,257,yes,no,unknown,731,4,-1,0,unknown,no
53,married,primary,no,53,yes,no,cellular,208,1,140,1,failure,no
31,divorced,secondary,no,6,yes,no,cellular,821,1,-1,0,unknown,no
30,married,tertiary,no,562,no,no,cellular,137,4,-1,0,unknown,no
53,married,secondary,no,-118,yes,no,unknown,101,3,-1,0,unknown,no
40,married,primary,no,2805,yes,no,cellular,173,6,353,23,failure,no
26,single,secondary,no,565,yes,no,unknown,582,11,-1,0,unknown,no
47,married,secondary,no,0,yes,no,cellular,676,1,-1,0,unknown,no
51,married,tertiary,no,1612,no,no,cellular,384,1,182,5,failure,no
45,married,primary,no,180,yes,yes,unknown,62,2,-1,0,unknown,no
35,married,tertiary,no,0,yes,no,cellular,295,3,-1,0,unknown,no
36,single,tertiary,no,876,yes,no,unknown,241,2,-1,0,unknown,no
57,married,secondary,no,2137,no,no,telephone,132,7,-1,0,unknown,no
42,married,primary,no,260,yes,no,telephone,175,2,-1,0,unknown,no
32,married,secondary,yes,-53,yes,no,cellular,648,1,272,1,other,yes
30,married,tertiary,no,944,no,no,cellular,251,2,-1,0,unknown,yes
36,married,secondary,no,2394,no,no,cellular,184,2,-1,0,unknown,no
43,married,secondary,no,297,yes,no,cellular,119,3,-1,0,unknown,no
69,single,tertiary,no,2144,no,no,cellular,417,1,184,4,success,yes
31,single,tertiary,no,969,no,no,cellular,95,1,-1,0,unknown,no
35,married,secondary,no,0,no,no,cellular,125,2,-1,0,unknown,no
26,married,tertiary,no,37,yes,yes,cellular,207,1,363,2,failure,no
46,married,secondary,no,410,no,yes,cellular,162,5,-1,0,unknown,no
30,married,secondary,no,1211,yes,no,cellular,176,1,-1,0,unknown,no
33,single,tertiary,no,71,no,no,cellular,107,6,-1,0,unknown,no
34,married,tertiary,no,436,yes,no,cellular,28,1,345,1,failure,no
48,married,primary,no,559,yes,no,unknown,1231,2,-1,0,unknown,no
31,married,tertiary,no,1170,no,no,cellular,200,4,-1,0,unknown,no
46,divorced,tertiary,no,25,no,no,unknown,103,2,-1,0,unknown,no
40,married,secondary,no,1325,no,no,unknown,150,2,-1,0,unknown,no
39,married,secondary,no,0,no,no,cellular,108,7,-1,0,unknown,no
33,single,secondary,no,647,yes,yes,cellular,124,1,273,1,other,no
50,married,primary,no,2142,yes,no,cellular,309,2,224,1,other,no
84,divorced,primary,no,639,no,no,telephone,353,3,-1,0,unknown,yes
40,married,primary,no,177,yes,yes,telephone,742,4,-1,0,unknown,no
55,married,tertiary,no,236,no,no,cellular,200,1,-1,0,unknown,no
40,divorced,secondary,no,1959,yes,no,unknown,177,1,-1,0,unknown,no
46,married,primary,no,96,no,no,telephone,151,2,-1,0,unknown,no
43,single,tertiary,no,0,no,no,unknown,147,1,-1,0,unknown,no
34,married,secondary,no,250,yes,no,unknown,193,6,-1,0,unknown,no
35,single,secondary,no,126,no,no,cellular,112,2,-1,0,unknown,no
57,married,unknown,no,1621,yes,no,unknown,108,1,-1,0,unknown,no
25,single,secondary,no,8,no,no,cellular,107,2,-1,0,unknown,yes
32,married,tertiary,no,189,yes,no,unknown,106,2,-1,0,unknown,no
52,single,secondary,no,316,no,no,cellular,463,3,-1,0,unknown,no
31,single,tertiary,yes,-282,yes,no,cellular,131,3,-1,0,unknown,no
34,married,tertiary,no,-308,yes,no,cellular,140,2,-1,0,unknown,no
42,divorced,secondary,no,248,no,no,cellular,163,4,-1,0,unknown,no
47,divorced,primary,no,126,yes,no,unknown,2456,2,-1,0,unknown,yes
50,divorced,tertiary,no,13,yes,no,cellular,76,1,-1,0,unknown,yes
30,married,secondary,no,-393,yes,yes,cellular,435,1,-1,0,unknown,yes
33,single,secondary,no,358,yes,no,cellular,302,1,356,3,failure,no
56,single,tertiary,no,917,no,no,unknown,306,1,-1,0,unknown,no
34,divorced,secondary,no,1268,yes,no,cellular,259,3,-1,0,unknown,no
33,married,secondary,no,-163,yes,yes,cellular,502,2,-1,0,unknown,no
32,single,tertiary,no,473,yes,no,cellular,72,2,361,1,other,no
34,married,tertiary,no,4831,yes,no,cellular,265,1,-1,0,unknown,no
37,married,secondary,no,1063,yes,no,cellular,413,2,-1,0,unknown,no
30,married,secondary,no,0,yes,no,cellular,756,3,-1,0,unknown,no
29,married,secondary,no,424,yes,yes,unknown,241,2,-1,0,unknown,no
56,divorced,primary,no,802,no,no,telephone,258,2,-1,0,unknown,no
31,married,tertiary,no,430,yes,no,cellular,137,16,-1,0,unknown,no
59,married,unknown,no,3940,no,no,unknown,48,2,-1,0,unknown,no
36,married,secondary,no,2880,no,no,unknown,283,1,-1,0,unknown,no
51,divorced,secondary,no,1069,yes,no,unknown,247,2,-1,0,unknown,no
54,divorced,primary,no,4382,yes,no,telephone,193,4,-1,0,unknown,no
37,married,tertiary,no,0,no,no,cellular,129,4,107,2,failure,no
32,married,tertiary,no,3939,no,no,cellular,209,2,-1,0,unknown,no
42,married,tertiary,no,753,no,no,unknown,31,1,-1,0,unknown,no
29,married,secondary,no,358,no,no,cellular,88,5,-1,0,unknown,no
52,married,primary,no,1141,yes,no,cellular,22,5,-1,0,unknown,no
40,married,secondary,no,1259,no,no,unknown,234,5,-1,0,unknown,no
30,married,secondary,no,227,no,yes,unknown,23,1,-1,0,unknown,no
55,divorced,secondary,no,538,yes,no,cellular,353,2,-1,0,unknown,yes
49,married,tertiary,no,92,yes,no,unknown,221,2,-1,0,unknown,no
33,married,tertiary,no,8023,no,no,cellular,196,1,87,4,failure,no
32,single,secondary,no,2478,no,yes,cellular,395,1,-1,0,unknown,no
21,single,secondary,no,6844,no,no,cellular,126,3,127,7,other,no
42,married,secondary,no,440,yes,no,cellular,13,5,-1,0,unknown,no
56,married,secondary,no,800,no,yes,cellular,170,1,-1,0,unknown,no
39,single,secondary,no,914,no,no,unknown,20,1,-1,0,unknown,no
30,single,secondary,no,638,no,no,cellular,358,6,-1,0,unknown,no
55,married,secondary,no,159,no,no,cellular,159,1,-1,0,unknown,no
43,married,primary,no,483,yes,no,cellular,225,3,-1,0,unknown,no
53,married,secondary,no,94,no,no,cellular,493,1,181,14,success,yes
57,married,secondary,no,1044,no,no,telephone,585,1,192,2,success,yes
39,single,unknown,no,0,no,no,unknown,13,11,-1,0,unknown,no
56,divorced,tertiary,no,401,yes,no,telephone,26,1,-1,0,unknown,no
29,single,unknown,no,33,no,no,unknown,161,1,-1,0,unknown,no
38,married,primary,no,506,yes,yes,unknown,122,1,-1,0,unknown,no
59,married,tertiary,no,1881,no,no,cellular,456,2,-1,0,unknown,no
42,single,unknown,no,344,yes,no,unknown,26,7,-1,0,unknown,no
46,married,primary,no,0,yes,no,unknown,51,9,-1,0,unknown,no
31,married,secondary,no,3,yes,no,cellular,37,12,-1,0,unknown,no
35,divorced,secondary,no,221,yes,no,cellular,150,1,360,1,failure,no
50,married,secondary,no,36,no,no,cellular,104,10,-1,0,unknown,no
42,married,primary,no,969,yes,no,cellular,721,1,-1,0,unknown,no
36,single,secondary,no,760,no,no,unknown,9,13,-1,0,unknown,no
25,single,tertiary,no,220,no,no,cellular,68,1,-1,0,unknown,no
42,single,tertiary,no,10907,no,no,cellular,74,3,-1,0,unknown,no
27,single,tertiary,no,-148,yes,no,cellular,146,3,224,1,other,no
32,married,primary,no,415,yes,no,unknown,777,4,-1,0,unknown,yes
57,married,tertiary,no,1341,yes,no,unknown,339,2,-1,0,unknown,no
48,married,secondary,no,865,yes,no,cellular,78,2,-1,0,unknown,no
34,divorced,secondary,no,-566,yes,no,unknown,248,2,-1,0,unknown,no
33,married,secondary,no,210,yes,yes,unknown,201,1,-1,0,unknown,no
26,single,secondary,no,1275,yes,no,unknown,18,9,-1,0,unknown,no
50,married,secondary,no,579,no,no,cellular,83,4,-1,0,unknown,no
60,single,tertiary,no,2934,no,no,cellular,233,2,-1,0,unknown,no
47,married,tertiary,no,6637,yes,no,cellular,174,2,-1,0,unknown,no
31,married,tertiary,no,271,no,no,cellular,89,1,-1,0,unknown,no
52,married,tertiary,no,0,no,no,cellular,145,3,94,4,success,no
36,married,secondary,no,472,yes,no,unknown,1017,1,-1,0,unknown,no
43,married,primary,no,487,yes,no,unknown,548,2,-1,0,unknown,no
30,single,tertiary,no,699,yes,no,cellular,213,4,-1,0,unknown,no
32,married,secondary,no,150,no,no,cellular,210,1,-1,0,unknown,no
31,single,tertiary,no,1130,yes,no,cellular,224,3,74,4,failure,no
29,single,secondary,no,584,yes,no,unknown,541,19,-1,0,unknown,no
48,divorced,secondary,no,3186,no,yes,cellular,104,1,-1,0,unknown,no
32,single,secondary,no,133,no,no,cellular,171,1,-1,0,unknown,yes
30,single,tertiary,no,868,no,no,cellular,387,2,-1,0,unknown,no
48,married,secondary,no,480,yes,no,cellular,830,1,352,2,failure,yes
51,married,unknown,no,1883,yes,no,unknown,57,1,-1,0,unknown,no
34,married,tertiary,no,606,no,no,cellular,97,1,-1,0,unknown,yes
35,married,secondary,no,603,yes,no,cellular,474,2,-1,0,unknown,no
49,single,primary,no,548,no,no,telephone,115,6,-1,0,unknown,no
36,married,secondary,no,-872,yes,yes,cellular,153,1,183,1,failure,no
37,divorced,secondary,no,33,yes,no,cellular,106,2,167,1,failure,no
37,married,tertiary,no,1689,yes,no,unknown,645,2,-1,0,unknown,no
49,married,primary,no,902,no,no,unknown,210,2,-1,0,unknown,no
44,divorced,secondary,no,0,yes,yes,unknown,97,1,-1,0,unknown,no
40,married,secondary,no,260,no,no,cellular,52,1,152,6,failure,no
57,married,secondary,no,589,yes,no,cellular,223,1,76,4,failure,no
39,married,secondary,no,626,yes,no,cellular,126,2,-1,0,unknown,no
38,married,secondary,no,0,no,yes,cellular,1473,6,-1,0,unknown,no
51,divorced,secondary,no,78,yes,no,unknown,723,2,-1,0,unknown,no
27,single,secondary,no,3792,no,no,cellular,279,2,-1,0,unknown,yes
38,single,tertiary,no,14058,no,no,telephone,293,20,-1,0,unknown,no
30,single,secondary,no,-522,yes,yes,cellular,670,2,286,6,failure,yes
36,single,unknown,no,386,no,no,unknown,359,2,-1,0,unknown,no
37,married,secondary,no,1978,no,no,cellular,404,1,182,1,success,yes
53,married,secondary,no,459,no,no,cellular,317,6,192,1,success,no
38,married,tertiary,no,2812,yes,no,cellular,830,1,-1,0,unknown,yes
48,married,tertiary,no,5057,no,yes,cellular,37,1,-1,0,unknown,no
26,married,secondary,no,-759,yes,no,cellular,191,1,-1,0,unknown,no
33,single,secondary,no,-416,yes,no,unknown,767,2,-1,0,unknown,yes
47,married,unknown,no,2106,yes,no,unknown,168,1,-1,0,unknown,no
45,divorced,tertiary,no,220,yes,no,unknown,89,4,-1,0,unknown,no
32,divorced,secondary,no,0,yes,no,unknown,746,2,-1,0,unknown,no
69,married,unknown,no,426,no,no,telephone,225,1,90,1,success,yes
65,married,unknown,no,4717,no,no,telephone,256,1,-1,0,unknown,yes
37,married,secondary,no,395,yes,no,unknown,219,2,-1,0,unknown,no
45,divorced,primary,no,0,yes,no,cellular,211,2,-1,0,unknown,no
36,married,secondary,no,-206,yes,no,unknown,177,2,-1,0,unknown,no
62,divorced,tertiary,no,6,yes,no,cellular,216,1,183,4,success,yes
37,married,tertiary,no,4039,no,yes,cellular,106,2,-1,0,unknown,no
39,divorced,secondary,no,687,yes,no,cellular,869,1,-1,0,unknown,yes
38,single,secondary,no,-242,yes,no,cellular,1173,3,278,6,success,yes
31,married,tertiary,no,582,yes,no,cellular,58,2,-1,0,unknown,no
58,divorced,primary,no,8218,yes,no,cellular,124,10,-1,0,unknown,no
44,single,tertiary,no,1424,yes,no,cellular,201,2,-1,0,unknown,no
31,married,secondary,no,92,yes,no,unknown,688,1,-1,0,unknown,yes
33,single,secondary,no,2085,no,no,cellular,501,2,-1,0,unknown,yes
36,single,tertiary,no,197,no,no,cellular,260,1,-1,0,unknown,yes
31,single,secondary,no,2305,no,no,cellular,139,1,-1,0,unknown,no
45,married,secondary,no,-547,yes,no,unknown,214,2,-1,0,unknown,no
30,single,tertiary,no,411,no,no,cellular,142,1,-1,0,unknown,no
34,married,secondary,no,584,yes,no,cellular,154,2,-1,0,unknown,no
34,married,tertiary,no,997,yes,yes,cellular,81,1,-1,0,unknown,no
39,divorced,secondary,no,83,yes,no,cellular,69,6,-1,0,unknown,no
41,married,tertiary,no,6563,no,no,cellular,136,8,-1,0,unknown,no
32,single,secondary,no,0,yes,no,cellular,99,13,-1,0,unknown,no
32,single,tertiary,no,0,no,no,cellular,9,6,-1,0,unknown,no
36,married,primary,no,398,yes,no,unknown,278,1,-1,0,unknown,no
35,married,tertiary,no,1145,yes,no,cellular,82,2,-1,0,unknown,no
32,single,tertiary,no,2,yes,no,cellular,100,2,-1,0,unknown,yes
33,single,tertiary,no,201,yes,no,cellular,171,1,183,1,failure,no
49,married,primary,no,563,no,no,unknown,84,1,-1,0,unknown,no
35,married,tertiary,no,3161,no,no,cellular,433,2,-1,0,unknown,no
31,married,secondary,no,0,no,yes,cellular,624,6,-1,0,unknown,no
42,married,secondary,no,1331,no,no,cellular,698,2,-1,0,unknown,no
34,married,primary,no,2929,no,no,cellular,518,2,-1,0,unknown,yes
32,married,secondary,yes,-220,yes,yes,cellular,123,2,-1,0,unknown,no
29,single,tertiary,no,5980,yes,no,unknown,317,1,-1,0,unknown,no
32,single,secondary,no,48,yes,no,cellular,8,3,-1,0,unknown,no
50,single,unknown,no,0,no,no,telephone,118,8,-1,0,unknown,no
58,married,secondary,no,3382,no,yes,cellular,294,2,309,2,failure,no
59,married,secondary,no,2308,no,no,cellular,815,1,87,1,other,yes
25,married,tertiary,no,10,yes,no,cellular,857,4,-1,0,unknown,yes
57,married,secondary,no,162,yes,no,unknown,174,1,-1,0,unknown,no
30,single,secondary,no,1073,yes,no,cellular,1130,4,-1,0,unknown,no
26,single,secondary,no,1700,yes,no,cellular,13,5,-1,0,unknown,no
50,single,primary,no,148,yes,no,unknown,198,2,-1,0,unknown,no
39,married,secondary,no,0,yes,no,cellular,503,1,-1,0,unknown,no
45,married,primary,no,185,yes,no,cellular,249,3,-1,0,unknown,no
37,divorced,tertiary,no,896,no,yes,cellular,343,2,-1,0,unknown,no
47,divorced,primary,no,1279,yes,no,cellular,479,2,-1,0,unknown,no
50,married,tertiary,no,199,yes,yes,cellular,116,2,253,1,failure,no
40,married,secondary,no,99,no,no,cellular,15,5,-1,0,unknown,no
35,married,primary,no,378,yes,no,unknown,427,3,-1,0,unknown,no
53,married,tertiary,no,15,no,no,cellular,921,2,-1,0,unknown,yes
35,married,secondary,no,147,yes,yes,cellular,41,1,184,7,failure,no
54,married,secondary,no,2225,no,yes,cellular,73,2,-1,0,unknown,no
35,single,secondary,no,1810,yes,no,cellular,65,2,-1,0,unknown,no
31,married,unknown,yes,-6,no,yes,telephone,94,2,-1,0,unknown,no
46,divorced,secondary,no,435,yes,no,unknown,192,3,-1,0,unknown,no
52,married,secondary,no,335,no,no,cellular,411,1,182,1,failure,yes
34,divorced,secondary,no,-251,no,no,cellular,641,1,-1,0,unknown,yes
46,divorced,secondary,no,5,yes,yes,cellular,305,2,-1,0,unknown,no
54,married,secondary,no,641,yes,no,cellular,472,1,148,2,failure,no
37,married,tertiary,no,0,yes,no,cellular,115,1,-1,0,unknown,no
39,married,tertiary,no,722,no,no,telephone,141,1,-1,0,unknown,no
50,married,tertiary,no,3337,yes,yes,telephone,24,14,-1,0,unknown,no
44,divorced,secondary,no,0,no,no,cellular,264,5,-1,0,unknown,no
56,married,secondary,no,1504,yes,no,unknown,66,2,-1,0,unknown,no
40,married,tertiary,no,35,no,no,cellular,318,4,317,3,failure,no
36,married,secondary,no,895,yes,yes,unknown,622,1,-1,0,unknown,no
33,married,tertiary,no,752,yes,no,cellular,104,4,-1,0,unknown,no
33,single,secondary,no,1925,yes,no,cellular,76,2,-1,0,unknown,no
42,married,secondary,no,-246,yes,no,unknown,149,1,-1,0,unknown,no
30,single,tertiary,no,901,yes,yes,unknown,601,1,-1,0,unknown,no
33,single,secondary,no,894,no,no,cellular,509,2,-1,0,unknown,no
26,single,secondary,no,592,yes,yes,unknown,174,1,-1,0,unknown,no
26,single,secondary,no,3529,no,yes,cellular,57,2,-1,0,unknown,no
37,married,secondary,no,0,yes,yes,cellular,187,2,-1,0,unknown,no
59,married,primary,no,0,no,no,cellular,493,2,-1,0,unknown,yes
49,married,primary,no,371,yes,no,cellular,18,44,-1,0,unknown,no
33,single,primary,no,1,yes,no,cellular,257,1,-1,0,unknown,no
46,single,secondary,no,834,yes,no,cellular,196,2,-1,0,unknown,no
55,married,primary,no,298,yes,no,unknown,144,3,-1,0,unknown,no
49,married,tertiary,no,306,yes,no,cellular,285,7,-1,0,unknown,no
51,married,secondary,no,143,yes,no,unknown,627,1,-1,0,unknown,no
27,married,secondary,no,186,yes,no,unknown,136,2,-1,0,unknown,no
44,married,secondary,no,5597,no,no,unknown,27,3,-1,0,unknown,no
40,single,secondary,no,1547,yes,no,cellular,88,2,173,1,success,no
